source_kind,group,rank,gene
predicted_cluster,9,84,CLIC4
predicted_cluster,9,85,SDC3
predicted_cluster,9,86,SELM
predicted_cluster,9,87,ATP2B4
predicted_cluster,9,88,IGF2BP2
predicted_cluster,9,89,SERPINE2
predicted_cluster,9,90,RASA3
predicted_cluster,9,91,TAX1BP3
predicted_cluster,9,92,PMM1
predicted_cluster,9,93,ITGB8
predicted_cluster,9,94,GAP43
predicted_cluster,9,95,SVIL
predicted_cluster,9,96,IFITM2
predicted_cluster,9,97,TNFRSF12A
predicted_cluster,9,98,ANXA1
predicted_cluster,9,99,SPTBN1
predicted_cluster,9,100,CDC42EP1
