source_kind,group,rank,gene
predicted_cluster,1,32,GP2
predicted_cluster,1,33,UGDH
predicted_cluster,1,34,RPL18A
predicted_cluster,1,35,CUZD1
predicted_cluster,1,36,SOD2
predicted_cluster,1,37,RPL29
predicted_cluster,1,38,SERPINB1
predicted_cluster,1,39,ACTG1
predicted_cluster,1,40,RPS2
predicted_cluster,1,41,EEF1B2
predicted_cluster,1,42,RPS12
predicted_cluster,1,43,FTH1
predicted_cluster,1,44,RPS5
predicted_cluster,1,45,RPLP0
predicted_cluster,1,46,YBX3
predicted_cluster,1,47,IFITM3
predicted_cluster,1,48,FOXD2
predicted_cluster,1,49,CTRL
predicted_cluster,1,50,EEF1D
predicted_cluster,1,51,CELA2B
predicted_cluster,1,52,REG1P
predicted_cluster,1,53,GDF15
predicted_cluster,1,54,GATM
predicted_cluster,1,55,ZFP36L1
predicted_cluster,1,56,RPSA
predicted_cluster,1,57,KRT18
predicted_cluster,1,58,GAS5
predicted_cluster,1,59,ALDOB
predicted_cluster,1,60,TMSB4X
predicted_cluster,1,61,RPL35
predicted_cluster,1,62,SLC25A37
predicted_cluster,1,63,TM4SF1
predicted_cluster,1,64,RPL13A
predicted_cluster,1,65,RPS18
predicted_cluster,1,66,RPL13
predicted_cluster,1,67,RPL14
predicted_cluster,1,68,RPS9
predicted_cluster,1,69,SDC4
predicted_cluster,1,70,GNB2L1
predicted_cluster,1,71,RPL36
predicted_cluster,1,72,RPS19
predicted_cluster,1,73,REG3G
predicted_cluster,1,74,AKR1C3
predicted_cluster,1,75,KRT8
predicted_cluster,1,76,SAT1
predicted_cluster,1,77,PLTP
predicted_cluster,1,78,RPL8
predicted_cluster,1,79,MUC1
predicted_cluster,1,80,RPL35A
predicted_cluster,1,81,PDZK1IP1
predicted_cluster,1,82,RPL36A
predicted_cluster,1,83,RPL12
predicted_cluster,1,84,PDIA2
predicted_cluster,1,85,RPL7A
predicted_cluster,1,86,RPS6
predicted_cluster,1,87,RPS14
predicted_cluster,1,88,TKT
predicted_cluster,1,89,NUPR1
predicted_cluster,1,90,HSPB1
predicted_cluster,1,91,CDC42EP1
predicted_cluster,1,92,RPS8
predicted_cluster,1,93,AGTRAP
predicted_cluster,1,94,RARRES2
predicted_cluster,1,95,GALNT2
predicted_cluster,1,96,BAIAP2L1
predicted_cluster,1,97,AZGP1
predicted_cluster,1,98,TPT1
predicted_cluster,1,99,CEL
predicted_cluster,1,100,CEBPD
predicted_cluster,10,1,COL6A2
predicted_cluster,10,2,COL6A1
predicted_cluster,10,3,MMP14
predicted_cluster,10,4,COL6A3
predicted_cluster,10,5,BGN
predicted_cluster,10,6,TIMP1
predicted_cluster,10,7,COL1A1
predicted_cluster,10,8,PDGFRB
predicted_cluster,10,9,SPARC
predicted_cluster,10,10,COL1A2
predicted_cluster,10,11,C11orf96
predicted_cluster,10,12,SERPINH1
predicted_cluster,10,13,AEBP1
predicted_cluster,10,14,IGFBP4
predicted_cluster,10,15,IGFBP7
predicted_cluster,10,16,EMILIN1
predicted_cluster,10,17,CALD1
predicted_cluster,10,18,MMP2
predicted_cluster,10,19,PXDN
predicted_cluster,10,20,FKBP10
predicted_cluster,10,21,LGALS1
predicted_cluster,10,22,COL3A1
predicted_cluster,10,23,SFRP2
predicted_cluster,10,24,CRLF1
predicted_cluster,10,25,VCAN
predicted_cluster,10,26,INHBA
predicted_cluster,10,27,COL15A1
predicted_cluster,10,28,SERPINE1
predicted_cluster,10,29,CYGB
predicted_cluster,10,30,LRP1
predicted_cluster,10,31,MYH9
predicted_cluster,10,32,NBL1
predicted_cluster,10,33,COL18A1
predicted_cluster,10,34,COL5A1
predicted_cluster,10,35,CEBPB
predicted_cluster,10,36,TIMP3
predicted_cluster,10,37,FLNA
predicted_cluster,10,38,COL4A1
predicted_cluster,10,39,THBS2
predicted_cluster,10,40,FN1
predicted_cluster,10,41,VIM
predicted_cluster,10,42,MFGE8
predicted_cluster,10,43,UNC5B
predicted_cluster,10,44,PLIN2
predicted_cluster,10,45,FSTL1
predicted_cluster,10,46,CRISPLD2
predicted_cluster,10,47,LOXL2
predicted_cluster,10,48,ITGA5
predicted_cluster,10,49,ENG
predicted_cluster,10,50,C1S
predicted_cluster,10,51,FMOD
predicted_cluster,10,52,PRRX1
predicted_cluster,10,53,NOTCH3
predicted_cluster,10,54,IFITM2
predicted_cluster,10,55,IER3
predicted_cluster,10,56,ITGB1
predicted_cluster,10,57,CALU
predicted_cluster,10,58,RUNX1
predicted_cluster,10,59,SPON2
predicted_cluster,10,60,TMSB10
predicted_cluster,10,61,SMIM3
predicted_cluster,10,62,COL5A3
predicted_cluster,10,63,SPHK1
predicted_cluster,10,64,PMEPA1
predicted_cluster,10,65,TPM2
predicted_cluster,10,66,SERPING1
predicted_cluster,10,67,COL5A2
predicted_cluster,10,68,TBX3
predicted_cluster,10,69,CRTAP
predicted_cluster,10,70,LIMS1
predicted_cluster,10,71,EVA1B
predicted_cluster,10,72,ACTN1
predicted_cluster,10,73,CTHRC1
predicted_cluster,10,74,AP2M1
predicted_cluster,10,75,IFITM3
predicted_cluster,10,76,IL11
predicted_cluster,10,77,ADAMTS12
predicted_cluster,10,78,LAMC3
predicted_cluster,10,79,KLF9
predicted_cluster,10,80,MPZL1
predicted_cluster,10,81,DDR2
predicted_cluster,10,82,VSTM4
predicted_cluster,10,83,CKAP4
predicted_cluster,10,84,BASP1
predicted_cluster,10,85,LIF
predicted_cluster,10,86,JARID2
predicted_cluster,10,87,CD276
predicted_cluster,10,88,CYP1B1
predicted_cluster,10,89,SELM
predicted_cluster,10,90,EMP1
predicted_cluster,10,91,IFITM1
predicted_cluster,10,92,PLAT
predicted_cluster,10,93,DCN
predicted_cluster,10,94,LAMC1
predicted_cluster,10,95,LTBP1
predicted_cluster,10,96,FBN1
predicted_cluster,10,97,SNX9
predicted_cluster,10,98,RAB34
predicted_cluster,10,99,ITGA1
predicted_cluster,10,100,CTSC
predicted_cluster,11,1,TTR
predicted_cluster,11,2,GCG
predicted_cluster,11,3,CLU
predicted_cluster,11,4,TMEM176B
predicted_cluster,11,5,GC
predicted_cluster,11,6,GPX3
predicted_cluster,11,7,PCSK2
predicted_cluster,11,8,TMEM176A
predicted_cluster,11,9,IRX2
predicted_cluster,11,10,VGF
predicted_cluster,11,11,CD99
predicted_cluster,11,12,TM4SF4
predicted_cluster,11,13,RNASEK
predicted_cluster,11,14,SLC7A2
predicted_cluster,11,15,ALDH1A1
predicted_cluster,11,16,SCG5
predicted_cluster,11,17,CYSTM1
predicted_cluster,11,18,CST3
predicted_cluster,11,19,CHGA
predicted_cluster,11,20,RGS4
predicted_cluster,11,21,SPINT2
predicted_cluster,11,22,PCSK1N
predicted_cluster,11,23,CHGB
predicted_cluster,11,24,MUC13
predicted_cluster,11,25,EMC10
predicted_cluster,11,26,HLA-A
predicted_cluster,11,27,PLD3
predicted_cluster,11,28,FXYD5
predicted_cluster,11,29,F10
predicted_cluster,11,30,FEV
predicted_cluster,11,31,GLS
predicted_cluster,11,32,B2M
predicted_cluster,11,33,SERPINA1
predicted_cluster,11,34,SLC22A17
predicted_cluster,11,35,PDK4
predicted_cluster,11,36,ATP5E
predicted_cluster,11,37,BSG
predicted_cluster,11,38,IGFBP2
predicted_cluster,11,39,PALLD
predicted_cluster,11,40,SMOC1
predicted_cluster,11,41,KIAA1324
predicted_cluster,11,42,MALAT1
predicted_cluster,11,43,SMIM24
predicted_cluster,11,44,PEMT
predicted_cluster,11,45,SCG2
predicted_cluster,11,46,COX8A
predicted_cluster,11,47,VSTM2L
predicted_cluster,11,48,NENF
predicted_cluster,11,49,CRYBA2
predicted_cluster,11,50,PAPPA2
predicted_cluster,11,51,CD63
predicted_cluster,11,52,COTL1
predicted_cluster,11,53,SEZ6L2
predicted_cluster,11,54,HLA-E
predicted_cluster,11,55,KCTD12
predicted_cluster,11,56,NUCB1
predicted_cluster,11,57,CTSZ
predicted_cluster,11,58,CALY
predicted_cluster,11,59,MAFB
predicted_cluster,11,60,FXYD3
predicted_cluster,11,61,ARX
predicted_cluster,11,62,ELL2
predicted_cluster,11,63,ERP29
predicted_cluster,11,64,GNG4
predicted_cluster,11,65,CAMK2G
predicted_cluster,11,66,LRPAP1
predicted_cluster,11,67,IDS
predicted_cluster,11,68,C2CD4B
predicted_cluster,11,69,CD82
predicted_cluster,11,70,LOXL4
predicted_cluster,11,71,TUSC3
predicted_cluster,11,72,APLP1
predicted_cluster,11,73,PTP4A3
predicted_cluster,11,74,RHBDD2
predicted_cluster,11,75,FXYD6
predicted_cluster,11,76,NAA20
predicted_cluster,11,77,CBX6
predicted_cluster,11,78,RHOB
predicted_cluster,11,79,PAM
predicted_cluster,11,80,QDPR
predicted_cluster,11,81,SSR4
predicted_cluster,11,82,MYL6
predicted_cluster,11,83,PTPRN
predicted_cluster,11,84,HIGD1A
predicted_cluster,11,85,CDK5R2
predicted_cluster,11,86,H1FX
predicted_cluster,11,87,GRN
predicted_cluster,11,88,CPLX2
predicted_cluster,11,89,PTPRN2
predicted_cluster,11,90,ITM2B
predicted_cluster,11,91,UBB
predicted_cluster,11,92,HINT1
predicted_cluster,11,93,SLC29A4
predicted_cluster,11,94,RAB3B
predicted_cluster,11,95,ZFP36
predicted_cluster,11,96,PLIN3
predicted_cluster,11,97,PAX6
predicted_cluster,11,98,CFC1
predicted_cluster,11,99,OAZ1
predicted_cluster,11,100,FABP5
predicted_cluster,12,1,INS
predicted_cluster,12,2,IAPP
predicted_cluster,12,3,HADH
predicted_cluster,12,4,ADCYAP1
predicted_cluster,12,5,PCSK1
predicted_cluster,12,6,UCHL1
predicted_cluster,12,7,IGF2
predicted_cluster,12,8,GNAS
predicted_cluster,12,9,GAD2
predicted_cluster,12,10,RPL3
predicted_cluster,12,11,ERO1B
predicted_cluster,12,12,CPE
predicted_cluster,12,13,C1QL1
predicted_cluster,12,14,EEF1A2
predicted_cluster,12,15,PEMT
predicted_cluster,12,16,SCGN
predicted_cluster,12,17,DLK1
predicted_cluster,12,18,ABCC8
predicted_cluster,12,19,PPP1R1A
predicted_cluster,12,20,PAPSS2
predicted_cluster,12,21,STX1A
predicted_cluster,12,22,GSN
predicted_cluster,12,23,MAFA
predicted_cluster,12,24,CDKN1C
predicted_cluster,12,25,NLRP1
predicted_cluster,12,26,SLC30A8
predicted_cluster,12,27,G6PC2
predicted_cluster,12,28,MEG3
predicted_cluster,12,29,TMOD1
predicted_cluster,12,30,NKX6-1
predicted_cluster,12,31,ELMO1
predicted_cluster,12,32,RASD1
predicted_cluster,12,33,TIMP2
predicted_cluster,12,34,HOPX
predicted_cluster,12,35,DNAJC12
predicted_cluster,12,36,NPTX2
predicted_cluster,12,37,TSC22D1
predicted_cluster,12,38,SLC6A6
predicted_cluster,12,39,PAM
predicted_cluster,12,40,EIF4A2
predicted_cluster,12,41,PTPRN
predicted_cluster,12,42,SORL1
predicted_cluster,12,43,PLCXD3
predicted_cluster,12,44,SYT7
predicted_cluster,12,45,PDX1
predicted_cluster,12,46,FXYD2
predicted_cluster,12,47,CADM1
predicted_cluster,12,48,SYT13
predicted_cluster,12,49,MXRA7
predicted_cluster,12,50,TSPAN13
predicted_cluster,12,51,PEBP1
predicted_cluster,12,52,RPL24
predicted_cluster,12,53,SURF4
predicted_cluster,12,54,PAX6
predicted_cluster,12,55,SCG3
predicted_cluster,12,56,RPS4X
predicted_cluster,12,57,TTC3
predicted_cluster,12,58,TSPAN1
predicted_cluster,12,59,SEC11C
predicted_cluster,12,60,PARM1
predicted_cluster,12,61,TOMM7
predicted_cluster,12,62,RBP4
predicted_cluster,12,63,MSI2
predicted_cluster,12,64,SNRPN
predicted_cluster,12,65,PFN2
predicted_cluster,12,66,HSP90B1
predicted_cluster,12,67,TPD52
predicted_cluster,12,68,CHGA
predicted_cluster,12,69,SCG2
predicted_cluster,12,70,INSM1
predicted_cluster,12,71,C1orf127
predicted_cluster,12,72,C2CD4A
predicted_cluster,12,73,DNAJB9
predicted_cluster,12,74,GAPDH
predicted_cluster,12,75,NEUROD1
predicted_cluster,12,76,FBXO7
predicted_cluster,12,77,VEGFA
predicted_cluster,12,78,ENDOD1
predicted_cluster,12,79,UCN3
predicted_cluster,12,80,SLC2A13
predicted_cluster,12,81,WLS
predicted_cluster,12,82,RAB3B
predicted_cluster,12,83,VAT1L
predicted_cluster,12,84,PCP4
predicted_cluster,12,85,YWHAQ
predicted_cluster,12,86,RGS16
predicted_cluster,12,87,SCD
predicted_cluster,12,88,SYNGR4
predicted_cluster,12,89,RPL17
predicted_cluster,12,90,PFKFB2
predicted_cluster,12,91,ATP6V1G1
predicted_cluster,12,92,TMED3
predicted_cluster,12,93,CPD
predicted_cluster,12,94,NUCB2
predicted_cluster,12,95,DHRS2
predicted_cluster,12,96,PARVB
predicted_cluster,12,97,VAMP2
predicted_cluster,12,98,MYO1D
predicted_cluster,12,99,RPH3AL
predicted_cluster,12,100,BEX1
predicted_cluster,13,1,C11orf96
predicted_cluster,13,2,IGFBP4
predicted_cluster,13,3,IFITM2
predicted_cluster,13,4,IFITM3
predicted_cluster,13,5,EPAS1
predicted_cluster,13,6,PDGFRB
predicted_cluster,13,7,IGFBP7
predicted_cluster,13,8,IL24
predicted_cluster,13,9,COL6A2
predicted_cluster,13,10,KLF9
predicted_cluster,13,11,COL3A1
predicted_cluster,13,12,COL18A1
predicted_cluster,13,13,BGN
predicted_cluster,13,14,COL4A1
predicted_cluster,13,15,COL6A1
predicted_cluster,13,16,ADAMTS4
predicted_cluster,13,17,EDNRB
predicted_cluster,13,18,NDUFA4L2
predicted_cluster,13,19,ADCY3
predicted_cluster,13,20,SPARC
predicted_cluster,13,21,IFITM1
predicted_cluster,13,22,CEBPB
predicted_cluster,13,23,CRISPLD2
predicted_cluster,13,24,SERPINH1
predicted_cluster,13,25,KCNE4
predicted_cluster,13,26,PTMA
predicted_cluster,13,27,EDNRA
predicted_cluster,13,28,GAPDH
predicted_cluster,13,29,NOTCH3
predicted_cluster,13,30,RGS5
predicted_cluster,13,31,CYGB
predicted_cluster,13,32,ENG
predicted_cluster,13,33,CALD1
predicted_cluster,13,34,MAPKAPK2
predicted_cluster,13,35,CD59
predicted_cluster,13,36,RAB31
predicted_cluster,13,37,CTSL
predicted_cluster,13,38,SMIM3
predicted_cluster,13,39,FTH1
predicted_cluster,13,40,HIF1A
predicted_cluster,13,41,IL1R1
predicted_cluster,13,42,MYH9
predicted_cluster,13,43,ADIRF
predicted_cluster,13,44,H3F3B
predicted_cluster,13,45,ID3
predicted_cluster,13,46,GJA4
predicted_cluster,13,47,SELM
predicted_cluster,13,48,COL1A2
predicted_cluster,13,49,TIMP1
predicted_cluster,13,50,PRDX1
predicted_cluster,13,51,LGALS1
predicted_cluster,13,52,TBX3
predicted_cluster,13,53,TFPI
predicted_cluster,13,54,ITGA1
predicted_cluster,13,55,LDHA
predicted_cluster,13,56,LDHB
predicted_cluster,13,57,PHLDA1
predicted_cluster,13,58,IER3
predicted_cluster,13,59,WNT5A
predicted_cluster,13,60,BST2
predicted_cluster,13,61,RHOQ
predicted_cluster,13,62,MARCKS
predicted_cluster,13,63,COL5A3
predicted_cluster,13,64,LIF
predicted_cluster,13,65,LITAF
predicted_cluster,13,66,PAG1
predicted_cluster,13,67,ADAMTS1
predicted_cluster,13,68,CSRP2
predicted_cluster,13,69,ITGB1
predicted_cluster,13,70,AP2M1
predicted_cluster,13,71,PLIN2
predicted_cluster,13,72,COL1A1
predicted_cluster,13,73,CTSD
predicted_cluster,13,74,YBX3
predicted_cluster,13,75,TUBB
predicted_cluster,13,76,CNN3
predicted_cluster,13,77,SLC38A2
predicted_cluster,13,78,TPI1
predicted_cluster,13,79,MSN
predicted_cluster,13,80,TGFBI
predicted_cluster,13,81,SLC2A3
predicted_cluster,13,82,LAMC1
predicted_cluster,13,83,CHSY1
predicted_cluster,13,84,CSNK1E
predicted_cluster,13,85,ZFP36L1
predicted_cluster,13,86,RPS16
predicted_cluster,13,87,CD248
predicted_cluster,13,88,TUBB4B
predicted_cluster,13,89,GSTO1
predicted_cluster,13,90,NR2F2
predicted_cluster,13,91,GPR4
predicted_cluster,13,92,RBMS1
predicted_cluster,13,93,MYL9
predicted_cluster,13,94,ANGPTL4
predicted_cluster,13,95,VIM
predicted_cluster,13,96,COL15A1
predicted_cluster,13,97,HEYL
predicted_cluster,13,98,DDX5
predicted_cluster,13,99,PROCR
predicted_cluster,13,100,MFGE8
predicted_cluster,14,1,RGS5
predicted_cluster,14,2,CYGB
predicted_cluster,14,3,FMOD
predicted_cluster,14,4,BGN
predicted_cluster,14,5,COL18A1
predicted_cluster,14,6,ITGA1
predicted_cluster,14,7,NOTCH3
predicted_cluster,14,8,MFGE8
predicted_cluster,14,9,ADCY3
predicted_cluster,14,10,IGFBP7
predicted_cluster,14,11,COL3A1
predicted_cluster,14,12,AKR1B1
predicted_cluster,14,13,COL1A2
predicted_cluster,14,14,EMILIN1
predicted_cluster,14,15,C11orf96
predicted_cluster,14,16,PDGFRB
predicted_cluster,14,17,FN1
predicted_cluster,14,18,COL1A1
predicted_cluster,14,19,SPARC
predicted_cluster,14,20,CALD1
predicted_cluster,14,21,KCNE4
predicted_cluster,14,22,IGFBP4
predicted_cluster,14,23,FLNA
predicted_cluster,14,24,COL6A1
predicted_cluster,14,25,COL4A1
predicted_cluster,14,26,COL6A2
predicted_cluster,14,27,PXDN
predicted_cluster,14,28,SERPINH1
predicted_cluster,14,29,CEBPB
predicted_cluster,14,30,RAB31
predicted_cluster,14,31,ENG
predicted_cluster,14,32,PLXDC1
predicted_cluster,14,33,CTSD
predicted_cluster,14,34,MMP14
predicted_cluster,14,35,DKK3
predicted_cluster,14,36,CD248
predicted_cluster,14,37,PFN1
predicted_cluster,14,38,PTMS
predicted_cluster,14,39,SPON2
predicted_cluster,14,40,LGALS1
predicted_cluster,14,41,NDUFA4L2
predicted_cluster,14,42,CTSB
predicted_cluster,14,43,MYL9
predicted_cluster,14,44,EHD2
predicted_cluster,14,45,TIMP1
predicted_cluster,14,46,SMIM3
predicted_cluster,14,47,IFITM1
predicted_cluster,14,48,PLXND1
predicted_cluster,14,49,JUNB
predicted_cluster,14,50,IFITM2
predicted_cluster,14,51,PTP4A3
predicted_cluster,14,52,EPAS1
predicted_cluster,14,53,BHLHE40
predicted_cluster,14,54,MYH9
predicted_cluster,14,55,CRTAP
predicted_cluster,14,56,MYLK
predicted_cluster,14,57,HEYL
predicted_cluster,14,58,CAV1
predicted_cluster,14,59,PAG1
predicted_cluster,14,60,PLAT
predicted_cluster,14,61,PHLDA1
predicted_cluster,14,62,ADGRA2
predicted_cluster,14,63,LAMC1
predicted_cluster,14,64,COL5A2
predicted_cluster,14,65,TBX3
predicted_cluster,14,66,AEBP1
predicted_cluster,14,67,CSNK1E
predicted_cluster,14,68,HIC1
predicted_cluster,14,69,ANGPTL2
predicted_cluster,14,70,IFITM3
predicted_cluster,14,71,PDGFA
predicted_cluster,14,72,COL15A1
predicted_cluster,14,73,BST2
predicted_cluster,14,74,IGFBP5
predicted_cluster,14,75,HLA-B
predicted_cluster,14,76,FKBP10
predicted_cluster,14,77,KLF9
predicted_cluster,14,78,PSAP
predicted_cluster,14,79,HK1
predicted_cluster,14,80,NCK2
predicted_cluster,14,81,ANO6
predicted_cluster,14,82,VIM
predicted_cluster,14,83,CSPG4
predicted_cluster,14,84,MIR4435-2HG
predicted_cluster,14,85,TNS3
predicted_cluster,14,86,C1S
predicted_cluster,14,87,PAMR1
predicted_cluster,14,88,PKM
predicted_cluster,14,89,MMP11
predicted_cluster,14,90,LHFP
predicted_cluster,14,91,A2M
predicted_cluster,14,92,HTRA3
predicted_cluster,14,93,CDH6
predicted_cluster,14,94,UNC5B
predicted_cluster,14,95,CYTH3
predicted_cluster,14,96,MAPKAPK2
predicted_cluster,14,97,LAMA5
predicted_cluster,14,98,COL5A3
predicted_cluster,14,99,DDIT4
predicted_cluster,14,100,COL5A1
predicted_cluster,15,1,C11orf96
predicted_cluster,15,2,COL6A2
predicted_cluster,15,3,BGN
predicted_cluster,15,4,IGFBP4
predicted_cluster,15,5,COL6A1
predicted_cluster,15,6,PDGFRB
predicted_cluster,15,7,CEBPB
predicted_cluster,15,8,COL1A1
predicted_cluster,15,9,COL3A1
predicted_cluster,15,10,SPARC
predicted_cluster,15,11,COL1A2
predicted_cluster,15,12,RPLP1
predicted_cluster,15,13,TIMP1
predicted_cluster,15,14,ENG
predicted_cluster,15,15,IFITM2
predicted_cluster,15,16,SMIM3
predicted_cluster,15,17,SERPINH1
predicted_cluster,15,18,VIM
predicted_cluster,15,19,LGALS1
predicted_cluster,15,20,CALD1
predicted_cluster,15,21,IGFBP7
predicted_cluster,15,22,KCNE4
predicted_cluster,15,23,AEBP1
predicted_cluster,15,24,NOTCH3
predicted_cluster,15,25,MFGE8
predicted_cluster,15,26,IFITM3
predicted_cluster,15,27,COL18A1
predicted_cluster,15,28,CYGB
predicted_cluster,15,29,RPS7
predicted_cluster,15,30,AP2M1
predicted_cluster,15,31,NACA
predicted_cluster,15,32,IER3
predicted_cluster,15,33,LMO4
predicted_cluster,15,34,RPS16
predicted_cluster,15,35,PLIN2
predicted_cluster,15,36,RPS23
predicted_cluster,15,37,CAPZB
predicted_cluster,15,38,PTMA
predicted_cluster,15,39,EVA1B
predicted_cluster,15,40,ANGPTL2
predicted_cluster,15,41,RAB31
predicted_cluster,15,42,ADAMTS4
predicted_cluster,15,43,TMSB10
predicted_cluster,15,44,MIR4435-2HG
predicted_cluster,15,45,MYL9
predicted_cluster,15,46,ID3
predicted_cluster,15,47,RPL19
predicted_cluster,15,48,NDUFA4L2
predicted_cluster,15,49,PRDX1
predicted_cluster,15,50,IFITM1
predicted_cluster,15,51,RPS29
predicted_cluster,15,52,COL5A2
predicted_cluster,15,53,RAB34
predicted_cluster,15,54,PFN1
predicted_cluster,15,55,MYH9
predicted_cluster,15,56,ITGA1
predicted_cluster,15,57,PXDN
predicted_cluster,15,58,ACTN1
predicted_cluster,15,59,RPLP2
predicted_cluster,15,60,RPL23
predicted_cluster,15,61,ETS1
predicted_cluster,15,62,DDIT4
predicted_cluster,15,63,FMOD
predicted_cluster,15,64,KLF9
predicted_cluster,15,65,FLNA
predicted_cluster,15,66,RPS18
predicted_cluster,15,67,NBL1
predicted_cluster,15,68,PSMA7
predicted_cluster,15,69,MMP14
predicted_cluster,15,70,UBB
predicted_cluster,15,71,ARPC2
predicted_cluster,15,72,COL4A1
predicted_cluster,15,73,MAPKAPK2
predicted_cluster,15,74,RPS28
predicted_cluster,15,75,RPL13
predicted_cluster,15,76,TPM2
predicted_cluster,15,77,SQSTM1
predicted_cluster,15,78,FKBP10
predicted_cluster,15,79,PLAT
predicted_cluster,15,80,PHLDA1
predicted_cluster,15,81,MT2A
predicted_cluster,15,82,TGFBI
predicted_cluster,15,83,AKR1B1
predicted_cluster,15,84,CRISPLD2
predicted_cluster,15,85,LIMS1
predicted_cluster,15,86,YBX1
predicted_cluster,15,87,COX6B1
predicted_cluster,15,88,RPL13A
predicted_cluster,15,89,ERH
predicted_cluster,15,90,PTRF
predicted_cluster,15,91,HEYL
predicted_cluster,15,92,COL15A1
predicted_cluster,15,93,HIC1
predicted_cluster,15,94,CSNK1E
predicted_cluster,15,95,PGAM1
predicted_cluster,15,96,CTSL
predicted_cluster,15,97,RPL27A
predicted_cluster,15,98,EMP3
predicted_cluster,15,99,GYPC
predicted_cluster,15,100,RPS17
predicted_cluster,2,1,KRT19
predicted_cluster,2,2,S100A6
predicted_cluster,2,3,S100A11
predicted_cluster,2,4,S100A10
predicted_cluster,2,5,ANXA2
predicted_cluster,2,6,S100A14
predicted_cluster,2,7,CD59
predicted_cluster,2,8,TFF1
predicted_cluster,2,9,S100A16
predicted_cluster,2,10,LGALS3
predicted_cluster,2,11,KRT7
predicted_cluster,2,12,HMGA1
predicted_cluster,2,13,SDCBP2
predicted_cluster,2,14,TMSB4X
predicted_cluster,2,15,SERINC2
predicted_cluster,2,16,ELF3
predicted_cluster,2,17,LGALS4
predicted_cluster,2,18,IGFBP3
predicted_cluster,2,19,MUC1
predicted_cluster,2,20,HN1
predicted_cluster,2,21,TMSB10
predicted_cluster,2,22,MARCKSL1
predicted_cluster,2,23,TACSTD2
predicted_cluster,2,24,PRSS8
predicted_cluster,2,25,TMBIM1
predicted_cluster,2,26,ITGB1
predicted_cluster,2,27,LCN2
predicted_cluster,2,28,CCND1
predicted_cluster,2,29,CLDN4
predicted_cluster,2,30,SLPI
predicted_cluster,2,31,KRT8
predicted_cluster,2,32,ACTN4
predicted_cluster,2,33,TINAGL1
predicted_cluster,2,34,ITGA3
predicted_cluster,2,35,CDH1
predicted_cluster,2,36,SDC1
predicted_cluster,2,37,RHOC
predicted_cluster,2,38,KIAA1522
predicted_cluster,2,39,POLD4
predicted_cluster,2,40,PMEPA1
predicted_cluster,2,41,KRT18
predicted_cluster,2,42,LAMC2
predicted_cluster,2,43,C19orf33
predicted_cluster,2,44,SLC16A3
predicted_cluster,2,45,TSPO
predicted_cluster,2,46,MGLL
predicted_cluster,2,47,ACTB
predicted_cluster,2,48,DUOXA2
predicted_cluster,2,49,GSTP1
predicted_cluster,2,50,MYL12B
predicted_cluster,2,51,ITGB4
predicted_cluster,2,52,KLF5
predicted_cluster,2,53,F3
predicted_cluster,2,54,CD24
predicted_cluster,2,55,SOX4
predicted_cluster,2,56,CLDN7
predicted_cluster,2,57,TFF2
predicted_cluster,2,58,JUP
predicted_cluster,2,59,SAT1
predicted_cluster,2,60,LDHA
predicted_cluster,2,61,DHRS3
predicted_cluster,2,62,SH3BGRL3
predicted_cluster,2,63,ITGB6
predicted_cluster,2,64,LAMB3
predicted_cluster,2,65,SPINT1
predicted_cluster,2,66,GCNT3
predicted_cluster,2,67,DSG2
predicted_cluster,2,68,RAC1
predicted_cluster,2,69,LITAF
predicted_cluster,2,70,CTNND1
predicted_cluster,2,71,YWHAZ
predicted_cluster,2,72,SPTBN1
predicted_cluster,2,73,SLC2A1
predicted_cluster,2,74,EZR
predicted_cluster,2,75,PPAP2C
predicted_cluster,2,76,MALL
predicted_cluster,2,77,GPRC5A
predicted_cluster,2,78,PHLDA2
predicted_cluster,2,79,ANXA4
predicted_cluster,2,80,CAPN2
predicted_cluster,2,81,ZFP36L1
predicted_cluster,2,82,GOLM1
predicted_cluster,2,83,TFPI
predicted_cluster,2,84,TPM1
predicted_cluster,2,85,FAM129B
predicted_cluster,2,86,ANXA3
predicted_cluster,2,87,CIB1
predicted_cluster,2,88,MGST1
predicted_cluster,2,89,SMAD3
predicted_cluster,2,90,LRP10
predicted_cluster,2,91,GNG5
predicted_cluster,2,92,ST14
predicted_cluster,2,93,TPM4
predicted_cluster,2,94,AHNAK
predicted_cluster,2,95,TM4SF1
predicted_cluster,2,96,NBL1
predicted_cluster,2,97,SPATS2L
predicted_cluster,2,98,UBC
predicted_cluster,2,99,PLAUR
predicted_cluster,2,100,C15orf48
predicted_cluster,3,1,TACSTD2
predicted_cluster,3,2,KRT19
predicted_cluster,3,3,KRT7
predicted_cluster,3,4,ANXA2
predicted_cluster,3,5,PMEPA1
predicted_cluster,3,6,KRT18
predicted_cluster,3,7,S100A11
predicted_cluster,3,8,TMSB10
predicted_cluster,3,9,TPM1
predicted_cluster,3,10,SERINC2
predicted_cluster,3,11,S100A10
predicted_cluster,3,12,SERPING1
predicted_cluster,3,13,TMSB4X
predicted_cluster,3,14,KRT8
predicted_cluster,3,15,SDC4
predicted_cluster,3,16,PRSS8
predicted_cluster,3,17,CDC42EP1
predicted_cluster,3,18,FLNA
predicted_cluster,3,19,ZFP36L1
predicted_cluster,3,20,ACTN4
predicted_cluster,3,21,CD24
predicted_cluster,3,22,HLA-B
